index,aoi,id,resolution,Mask,Sat,Dark,Shadow,Veg,Bare,Water,Unknown,Cl_Med,Cl_High,Cl_Cirrus,Snow,Total_pixels,NoData_pixels,NoData_pc,aoi_width,aoi_height,runtime,Cl_all,Mask_diff,Sat_diff,Dark_diff,Shadow_diff,Veg_diff,Bare_diff,Water_diff,Unknown_diff,Cl_Med_diff,Cl_High_diff,Cl_Cirrus_diff,Snow_diff,Cl_all_diff,diff_max,tile_size
7161,rdd_west_2a_1000_1,S2A_MSIL2A_20230620T110621_R137_T30TUM_20230620T202552,500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4,0,0.0,1000.0000000001164,1000.0,0.3102097511291504,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
7167,rdd_west_2a_1000_1,S2A_MSIL2A_20230620T110621_R137_T30TUM_20230620T202552,1000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,0,0.0,1000.0000000001164,1000.0,0.30518221855163574,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
7139,rdd_west_2a_1000_1,S2A_MSIL2A_20230630T110621_R137_T30TUM_20230630T203024,20,,0.0,0.0,0.0,23.24,76.76,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,1000.0000000001164,1000.0,0.2824535369873047,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
7145,rdd_west_2a_1000_1,S2A_MSIL2A_20230630T110621_R137_T30TUM_20230630T203024,50,,0.0,0.0,0.0,22.25,77.75,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,1000.0000000001164,1000.0,0.29644227027893066,0.0,,0.0,0.0,0.0,-0.9899999999999984,0.9899999999999949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899999999999984,1000.0
7151,rdd_west_2a_1000_1,S2A_MSIL2A_20230630T110621_R137_T30TUM_20230630T203024,100,,0.0,0.0,0.0,21.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0.0,1000.0000000001164,1000.0,0.2710301876068115,0.0,,0.0,0.0,0.0,-2.2399999999999984,2.239999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2399999999999984,1000.0
7157,rdd_west_2a_1000_1,S2A_MSIL2A_20230630T110621_R137_T30TUM_20230630T203024,200,,0.0,0.0,0.0,16.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0.0,1000.0000000001164,1000.0,0.28470325469970703,0.0,,0.0,0.0,0.0,-7.239999999999998,7.239999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.239999999999998,1000.0
7163,rdd_west_2a_1000_1,S2A_MSIL2A_20230630T110621_R137_T30TUM_20230630T203024,500,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,1000.0000000001164,1000.0,0.3102097511291504,0.0,,0.0,0.0,0.0,-23.24,23.239999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.24,1000.0
7169,rdd_west_2a_1000_1,S2A_MSIL2A_20230630T110621_R137_T30TUM_20230630T203024,1000,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1000.0000000001164,1000.0,0.30518221855163574,0.0,,0.0,0.0,0.0,-23.24,23.239999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.24,1000.0
7134,rdd_west_2a_1000_1,S2B_MSIL2A_20230605T110619_R137_T30TUM_20230605T163049,20,,0.0,0.0,11.4,39.08,49.4,0.0,0.12,0.0,0.0,0.0,0.0,2500,0,0.0,1000.0000000001164,1000.0,0.2824535369873047,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
7140,rdd_west_2a_1000_1,S2B_MSIL2A_20230605T110619_R137_T30TUM_20230605T163049,50,,0.0,0.0,12.5,39.25,48.25,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,1000.0000000001164,1000.0,0.29644227027893066,0.0,,0.0,0.0,1.0999999999999996,0.1700000000000017,-1.1499999999999986,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,1.1499999999999986,1000.0
