index,aoi,id,resolution,Mask,Sat,Dark,Shadow,Veg,Bare,Water,Unknown,Cl_Med,Cl_High,Cl_Cirrus,Snow,Total_pixels,NoData_pixels,NoData_pc,aoi_width,aoi_height,runtime,Cl_all,Mask_diff,Sat_diff,Dark_diff,Shadow_diff,Veg_diff,Bare_diff,Water_diff,Unknown_diff,Cl_Med_diff,Cl_High_diff,Cl_Cirrus_diff,Snow_diff,Cl_all_diff,diff_max,tile_size
44,T50PQT_20000_1,S2A_MSIL2A_20230614T022541_R046_T50PQT_20230614T094130,50,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,160000,0,0.0,20000.00000000035,20000.000000000233,0.40796327590942383,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
50,T50PQT_20000_1,S2A_MSIL2A_20230614T022541_R046_T50PQT_20230614T094130,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40000,0,0.0,20000.00000000035,20000.000000000233,0.39605188369750977,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
56,T50PQT_20000_1,S2A_MSIL2A_20230614T022541_R046_T50PQT_20230614T094130,200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,10000,0,0.0,20000.00000000035,20000.000000000233,0.3315575122833252,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
62,T50PQT_20000_1,S2A_MSIL2A_20230614T022541_R046_T50PQT_20230614T094130,500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1600,0,0.0,20000.00000000035,20000.000000000233,0.33186936378479004,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
68,T50PQT_20000_1,S2A_MSIL2A_20230614T022541_R046_T50PQT_20230614T094130,1000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,400,0,0.0,20000.00000000035,20000.000000000233,0.34024596214294434,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
40,T50PQT_20000_1,S2A_MSIL2A_20230624T022531_R046_T50PQT_20230624T082536,20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0954,37.9046,0.0,0.0,1000000,0,0.0,20000.00000000035,20000.000000000233,0.46109557151794434,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
46,T50PQT_20000_1,S2A_MSIL2A_20230624T022531_R046_T50PQT_20230624T082536,50,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.145,37.855,0.0,0.0,160000,0,0.0,20000.00000000035,20000.000000000233,0.40796327590942383,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049600000000005195,-0.049600000000005195,0.0,0.0,0.0,0.0,20000.0
52,T50PQT_20000_1,S2A_MSIL2A_20230624T022531_R046_T50PQT_20230624T082536,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.1375,37.8625,0.0,0.0,40000,0,0.0,20000.00000000035,20000.000000000233,0.39605188369750977,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04210000000000491,-0.04210000000000491,0.0,0.0,0.0,0.0,20000.0
58,T50PQT_20000_1,S2A_MSIL2A_20230624T022531_R046_T50PQT_20230624T082536,200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.42,37.58,0.0,0.0,10000,0,0.0,20000.00000000035,20000.000000000233,0.3315575122833252,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246000000000038,-0.3246000000000038,0.0,0.0,0.0,0.0,20000.0
64,T50PQT_20000_1,S2A_MSIL2A_20230624T022531_R046_T50PQT_20230624T082536,500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.3125,37.6875,0.0,0.0,1600,0,0.0,20000.00000000035,20000.000000000233,0.33186936378479004,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21710000000000207,-0.21710000000000207,0.0,0.0,0.0,0.0,20000.0
